fecha,comentario,categoria,sentimiento,confianza
2026-08-16,La batería dura muy poco dura nada más que tres o cuatro horas no merece la pena por la calidad relación precio,wireless,negative,0.912569224834442
2026-06-26,"Practico aunque algo caluroso, no transpira bien, por lo que se suda con facilidad",sports,neutral,0.8432258367538452
2026-06-22,Es una pena lo que han hecho con esta película. Soy un gran fan y siguen haciendo ediciones sin extras y con una calidad pobre de imagen y sonido. Audio: Inglés - PCM 2.0 Castellano - PCM 2.0 SIN EXTRAS,other,negative,0.8749304413795471
2026-09-11,"Es lo que esperaba, sin embargo su diseño es manifiestamente mejorable, no está suficientemente pensado. Si queremos que no se lo lleve el viento, hay que tensar las cintas que tiene en la parte trasera y delantera; el problema es que una vez tensadas el enganche queda debajo del coche y hay que arrodillarse para llegar hasta él ¿se imaginan en un día de lluvia con unos pantalones limpios?, y no digamos personas mayores con las rodillas delicadas. Solo que las cintas estuvieran sujetas más arriba, y la corta fuera más corta, la operación sería sencilla porque la unión de click quedaría a la vista.",automotive,neutral,0.8152113556861877
2026-08-05,"Para mi ha sido un producto mejorable ya que en la imagen a mi me dio la sensación que era mas grande. A parte de eso, me ha gustado pero al escribir se debe de acertar a la primera aunque lo hagas con tiza sino se queda marcado todo ni que lo intentes de limpiar con agua no se quita... Ademas, la pizarra no es lisa tiene relieves",home_improvement,neutral,0.7939884066581726
2026-07-08,"Corresponde con la talla,cinturon no tiene va con una cinta,un poco caro para lo que es, pero ami hijo le gustó",toy,neutral,0.6029094457626343
2026-09-11,"Genial, calidad precio muy bueno!",other,positive,0.9884338974952698
2026-08-29,"Muy descontenta han llegado los colores más feos q había, negro, marrón, azul marino...",toy,negative,0.9395066499710084
2026-07-16,No esta nada mal para su precio.,wireless,neutral,0.5872551202774048
2026-06-15,Hice un pedido de varias cosas incluidas estas velas y me las han enviado caducadas ... Entiendo que es un vela y que no deberia importar pero deberian mirar estas cosas primero antes de hacer un envio.,drugstore,negative,0.9481837153434752
2026-09-06,Los bordes se quedan desplegados. Al mínimo golpe se agrieta. No lo recomiendo.,wireless,negative,0.9854220151901244
2026-09-14,Ha dejado de funcionar después de pocas semanas. Muy decepcionado con este ventilador. Ahora tengo una cacharro nuevo e inservible que voy a tener que tirar a la basura. A evitar a toda costa.,kitchen,negative,0.9973227381706238
2026-07-14,"Esta funda no se ajusta al teléfono, pues no coinciden el orificio de entrada de auriculares ni los botones del volumen.",wireless,negative,0.9548913836479188
2026-07-19,"A mi pareja y a mí no nos gustó apenas nada. La vibración está bien alrededor del aro, pero en el saliente, apenas es inapreciable para la chica. Recomiendo otra marca porque este tenía muy buena pinta, pero deja que desear.",drugstore,negative,0.9289395213127136
2026-09-12,La junta entre el conector metálico y la carcasa de plástico del micro-usb es muy débil y se parte. Me ha pasado en 2 de los 3. No lo recomiendo.,wireless,negative,0.988957703113556
2026-08-14,"Su utilidad fue el Camino de Santiago. Cuando las tuve que poner se adaptaron perfectamente al calzado, la lástima es que duraron tres días. Cierto que anduve entre piedras y por el monte. Si fuesen más resistentes serían casi perfectas.",sports,neutral,0.5768178105354309
2026-07-31,Cumple las expectativas del producto y llegó mucho antes de lo previsto. Tal cual se ve en la foto. Gracias,home,positive,0.8843936324119568
2026-08-06,"Está bien, aunque en realizad no es tan bonita como en la foto, es un gris más oscuro.",home,neutral,0.6971402764320374
2026-06-06,"No me gustan los móviles grandes, para mi el tamaño ideal son las 4'5 pulgadas. El Xperia compact es el mejor móvil de menos de 5 pulgadas con unas prestaciones de gama alta.",wireless,positive,0.6957406401634216
2026-06-09,"Acabo de recibir el paquete y me han llegado 25, no 50.",home,negative,0.8981489539146423
2026-06-06,"Esperaba un producto normalito, y me ha sorprendido lo bien que se oye, y las funcionalidades que trae. Facil de configurar, escuchas el sonido del telefono por el equipo de musica del coche. En mi caso lo uso con spoty premium, y me permite cambiar las canciones de la lista de reproduccion, desde el propio dispositivo, hacia adelante y hacia atras, sin necesidad de tocar el movil. Cuando llaman por telefono, puedes tambien contestar pulsando el boton de descolgar. Se oye perfecto, y nadie seha quejado de que se me oiga mal, con lo que entiendo que tambien se me debe oir muy bien. Me dicen que algunos receptores similares, tienen algunos problemas de interferencias en las ciudades grandes. Yo he pasado ya por varias, y sin ningun problemas Recomiendo totalmente su compra.",wireless,positive,0.9991241097450256
2026-08-12,"La funda cumple y completamente transparente, sin embargo el cristal templado sin agujero para la camara frontal",wireless,neutral,0.4951206743717193
2026-09-11,"Hola buenas, hoy me han llegado los auriculares y funcionan bien pero no funcionan simultáneamente, si me suena el derecho no me suena el izquierdo y están los dos activados con el móvil, pero no se como puedo hacer para que me suenen a la vez, si alguien me puede ayudar o sabe de por que puede venir ese problema se lo agradecería, gracias.",electronics,negative,0.5605296492576599
2026-09-03,"Son muy bonitas, pero no pegan nada, por mucho que las planches se caen. Son para coserlas al pantalón. Tamaño pequeño, cubren superficies muy pequeñas, solo para uso en ropa de niños menores de 5 años.",kitchen,negative,0.80047208070755
2026-07-02,"Pues no puedo opinar porque no ha llegado, para variar......",wireless,negative,0.9326571822166444
2026-07-11,"La textura es agradable, el envase precioso y de cristal, pero tiene un olor muy fuerte que me hace pensar que no es muy natural. Tiene parabenos. Más que una crema parece que te estás poniendo un perfume en la cara. Se me hace raro. Quizás funcione, pero eso me ha echado tanto para atrás que no la estoy usando.",beauty,negative,0.8957022428512573
2026-08-15,"las pulsaciones no las toma bien, el resto normal",electronics,neutral,0.508271336555481
2026-06-08,"Su instalación es bastante fácil siguiendo las instrucciones que en el paquete vienen. La gran pega es que no llega a tapar del todo la pantalla del terminal, la zona de sensores y altavoz, queda totalmente al descubierto, las esquinas dejan un margen, al igual que en todo el contorno, algo que con una funda evita que se pueda despegar, deja unos 2mm entre el cristal y la funda, para proteger la pantalla la veo suficiente, aunque ese hueco es un imán para pelusas...",wireless,neutral,0.459939032793045
2026-08-11,"La calida de imagen es muy buena tanto con luz como nocturna. Es muy estetica por lo que no desentona con el entorno. Ha de tener un enchufe bastante cerca. No he conseguido que detecte el movimiento. Mande un email al fabricante preguntando y de momento sin respuesta. Tampoco es bidireccional el tema de la voz. Si le hablas a la camara lo oyes en el movil, pero al reves no",electronics,neutral,0.6944790482521057
2026-07-20,"calidad regular, se me han roto la mayoría de anillos después de un tiempo ya casi no me queda ninguno.",jewelry,negative,0.8260238766670227
2026-08-31,"Pondría más estrellas si se pudiera comprar sin tener que instalar la app de Amazon app. Se tiene que tener por obligación, sino no funciona.",other,negative,0.9520034790039062
2026-08-01,"poca protección (espumas delgadas) tamaño correcto para bajo tipo jazz bass. las cremalleras se ven débiles (la del bolsillo se atasca un poco ya de nuevo) bolsillo simbólico, lo que pongas en el contacta casi directamente con el bajo. correas ajustables y cómodo de llevar en espalda. Si lo requieres para transportar en espalda sin necesidad de mucha protección es válido, pesa poco.",musical_instruments,neutral,0.8397964239120483
2026-08-23,"se compró buscando seguridad y estabilidad. La que ya teniamos de aluminio tiene peldaños muy estrechos. Esta es mejor porque es cómodo tener los peldaños anchos. Sin embargo a pesar de que pesa bastante, también se mueve bastante cuando subes, no da la seguridad que se esperaba. Es de 4 peldaños, no sé si las de más peldaños funcionan igual.",home_improvement,neutral,0.8171589374542236
2026-08-01,"El embalaje y el producto vinieron doblados,. Ni siquiera lo extraje de su caja. Lo devolvi inmediatamente.",automotive,negative,0.9958123564720154
2026-06-07,La verdad que la envasadora no tiene mucha fuerza de aspiración la encuentro con muy poca fuerza,kitchen,negative,0.8379931449890137
2026-08-14,Quedó espectacular! Son muy bonitas y le dio un toque aún más navideño a la casa,home,positive,0.996560275554657
2026-08-23,"Las tuercas se me pasaron de rosca. Ya lo he leido en algún comentario. He tenido que buscar otras piezas, se asó de rosca y es bastante inestable.",home_improvement,negative,0.8892691135406494
2026-08-19,Para lo caro que es no acopla bien y no tiene enganches solo las 4 puntas y cuando hace el mínimo viento se vuela!! El material es muy flojo para el precio!!,lawn_and_garden,negative,0.938970148563385
2026-06-04,"Utilizada en mi móvil LG G5, funciona a la pefección y va rápida.",pc,positive,0.8740919232368469
2026-06-06,"Tras no recibir mi pedido en plazo (33 días) contacté con el vendedor, me han pedido esperar un poco más. 55 días después de hacer el pedido me han reembolsado el dinero. Para no repetir.",apparel,negative,0.6018284559249878
2026-07-28,"Hay alguna cosa que no me gusta, pero como valoración general, parece ser una placa excelente. Calienta rapidísimo, en cuestión de segundos tienes agua hirviendo. Es muy bonita y robusta, y los materiales parecen de buena calidad. Además tiene 23 cm de diámetro, se pueden usar sartenes u ollas de hasta 26 cm, incluso he llegado a usar de 28 pero no es el tamaño ideal. Puntos negativos, pues que tarda muchísimo en apagarse el ventilador cuando dejas de cocinar. Además el temporizador por defecto se pone a 15 minutos, si quieres que esté más tiempo encendida, tienes que subirlo siempre y es un poco pesado, ya que prefiero el modo manual y este se apaga a los 15 min. Pero son cosas soportables teniendo en cuenta la calidad de la placa. Puede que con el tiempo lo suba a 5 estrellas.",kitchen,positive,0.7482215166091919
2026-06-22,Todo bien pero no funcionaba una cosa. Buen vendedor. Lo devolvi sin problemas sin coste alguno. El dinero tardo un poco.,automotive,negative,0.6057755947113037
2026-06-26,"Son un poco flojas , algunas se rompen",pet_products,negative,0.6317017078399658
2026-06-03,"Mala a dolor. Malisima utilizada una sola vez para darme cuenta que no es nada, por el precio ya es de imaginar.",beauty,negative,0.9943007230758668
2026-07-11,"Funcionó bien el primer mes, después dijo adiós. Por experiencia no lo recomiendo",kitchen,negative,0.9724228978157043
2026-07-30,"Son malisimas, la mayoria se rompen antes de poder usarlas y otras ya no se pueden usar porque ya no tienen la pestaña que hace que quede sujeta. Si pudiera devolver-lo sin dura lo haria. Para nada volvere a comprarlas.",home_improvement,negative,0.9964786171913148
2026-09-14,"Es bastante ligera y frágil, pero a mí me resuelve el problema del espacio, Lo que más me gusta es que la rejilla es muy abierta y me permite que no se cueza la comida, la uso para la parrilla sobre todo",home,positive,0.4997714757919311
2026-06-14,No funcionaba la cámara. No puedo opinar sobre el producto porque lo devolví. No pude usarlo. La pantalla si funcionaba.,baby_product,negative,0.9606167674064636
2026-08-14,Publicidad engañosa. No se corresponde en nada con el producto ofertado. Pienso ponerlo en conocimiento de consumo.,automotive,negative,0.9936224818229676
2026-08-21,"A mi me da que no es la original,el olor es igual pero no dura el olor no dura mucho tiempo",beauty,negative,0.6395763754844666
2026-06-12,Bastante pequeñas.. Pero muy bonitas!,home,neutral,0.5488414168357849
2026-08-26,Muy buena pero pierde color con el cloro.,wireless,positive,0.5580319762229919
2026-06-12,"Están aparentemente muy bien pero, están mal ensambladas y se parten por la parte del enganche metálico, una se rompió y las otras casi. Es una pena porque el tamaño es perfecto y el material es bueno, no así el montaje.",toy,negative,0.7300907969474792
2026-06-13,Encajan perfectamente y se mantienen sin moverse ni caerse. Ideal para tapar las conexiones y que no entre polvo ni suciedad,camera,positive,0.9344086647033693
2026-06-25,"La cremallera es un poco dificultosa de encajar , si no esta bien alineada no cierra, si vas con prisas ni te cuento!",sports,neutral,0.7351395487785339
2026-07-15,"El producto es tal cual se muestra en la foto, pero la preparación del envío no es adecuada. No es de recibo enviar el producto metido en una simple bolsa de plástico sin mayor protección que la misma bolsa. Ha llegado la caja con magulladuras y hasta un roto por un golpe, por lo que si era para un regalo ya no queda presentable. A los miembros de Amazon Prime se nos debería si cabe tratar mejor en los envíos, y meter los productos en las cajas de cartón de Amazon para que lleguen a destino en perfectas condiciones. Una lastima, no puedo recomendar al vendedor en estas condiciones.",toy,negative,0.8381046056747437
2026-06-19,"He encontrado muy buena relación cualidad/precio, por otra parte se me ha servido rápido y con un muy buen embalaje.",home_improvement,positive,0.8591417074203491
2026-07-25,Hola vino muy pronto pero abierta y el bote del maquillaje casi fuera la cajita la verdad no estoy contenta y parece que viene usado le doy un dos,beauty,negative,0.9969210624694824
2026-09-18,"Calidad baja, se oxidan muy rapido.",sports,negative,0.8406429886817932
2026-09-08,"Muy guapo, mi niño está encantado. De buena calidad. Lástima que no se puede elegir el modelo, me ha llegado el de pirata.",toy,positive,0.7185065746307373
2026-07-15,Se nos han caido todas la primera semana. Las pegamos solo por la parte de arriba xq poner las pegatinas en los laterales es complicado. Voy a probar a ponerle mas pegatinas pero de momento no lo recomiendo. Las tienen mis padres y les ha pasado igual,baby_product,negative,0.8521373271942139
2026-06-08,"La suavidad del tejido me ha gustado pero el color no se ajusta al que aparece en la página de Amazon, es más claro",home,neutral,0.5999448299407959
2026-09-01,tiene un tacto muy suave y es exactamente lo que esperaba,home,positive,0.9318092465400696
2026-07-23,"Buen producto ni más ni menos,.",sports,positive,0.7824406027793884
2026-07-25,"No me gusta como juego. Los críos lo pasan bien al principio, pero o son casi adultos o es prácticamente imposible que lo puedan preparar ellos. Total, que se convierte en algo para jugar de vez en cuando, porque requiere de un adulto que esté continuamente preparando el juego y ellos solos se aburren. Tiene cierta gracia lo del sensor, pero la calidad de los materiales no es buena",toy,negative,0.963192343711853
2026-07-02,"El producto llegó en su fecha, es el segundo que compro, pero este que me enviaron tiene un defecto que se puede apreciar en la foto. En la textura del cristal, (falta más control de calidad). El envío en sobre, también es un error cualquiera puede doblar y dañar. No he quedado contento con el producto.",pc,negative,0.917792022228241
2026-07-21,"Este para hacer comida al vapor va muy bien, muy fácil. Echar un poco agua y encender y ya está no hay que hacer más cosas, se puede guardar fácil en La Cocina ya que no es muy grande.",home,positive,0.9332259893417358
2026-07-14,"Funciona bastante bien, fluido y con buena definición de imagen en un televisor FullHD de 42 pulgadas. Reproduce sin problemas desde fuentes DLNA, y/o SAMBA, y con toda probabilidad también desde otras, como PLEX, aunque no las he probado. También lee rápidamente discos externos grandes sin dificultades desde su puerto USB3. Al ser la WIFI sólo 2.4G opté por conectarlo con cable de red, ya que hay muchas wifis en la zona y a veces en casa hay problemas con los aparatos que usan 2.4G. Para usarlo con comodidad resulta absolutamente recomendable un teclado + ratón que vaya con 'pincho' USB (hay que tener en cuenta que no tiene bluetooth).",other,positive,0.9552873969078064
2026-08-21,"Si pides factura, es de una empresa china y carga IVA en la factura, un desastre de atención",pc,negative,0.9955703616142272
2026-08-09,No funciona el botón de bajar pero la verdad que no tenía mala pinta pero lo barato sale caro.....buscaré otra,sports,negative,0.943290114402771
2026-06-18,El diseño esta genial pero no la puedes tumbar,home,negative,0.4665535092353821
2026-08-22,"Está bien, muy completa, es para diestros...",wireless,positive,0.6153804659843445
2026-06-22,Malísimo Tarda muchísimo en cargarse Luego no carga un móvil en toda una noche No recomendable,wireless,negative,0.997343122959137
2026-07-07,Este producto se devolvió porque no era el solicitado,home,negative,0.9170190691947936
2026-09-04,"Artículo que responde a lo esperado, pero se mueve bastante, es complicado encontrar una funda de este tipo ideal, aun así de todas las probadas, esta quizás sea la más práctica.",home,neutral,0.7123492360115051
2026-07-26,Todo lo del Santo Padre Pío es muy bueno para ir creciendo en la Fe,book,positive,0.9901846647262572
2026-09-13,El paquete ha llegado roto y abierto. Es una vergüenza que confíes en una empresa como Amazon y te lo manden el producto con una empresa de repartos que no tiene ningún respeto por lo que transporta. Voy a probar a ver si funciona. Si no funciona lo devuelvo. De momento una estrella por el estado del paquete que he recibido.,wireless,negative,0.9947121143341064
2026-07-29,"Cuidado! No es compatible co todas las unidades de iMac. He leído y he visto vídeos en los que un adaptador como este se utilizaba para un iMac 20” de principios de 2009, pero en el mío no se puede instalar porque el conector de mi unidad superdrive es diferente. En la foto que adjunto se ve arriba el adaptador y abajo la unidad de dvd que tiene mi iMac. He enviado un mensaje al vendedor a ver si me puede cambiar el adaptador o me da alguna solución. De momento estoy pendiente de su respuesta.",pc,negative,0.6335645318031311
2026-06-03,"Acaba de llegarme, pesa más de lo que me esperaba. Falta probar la resistencia frío/calor",sports,neutral,0.4992691278457641
2026-06-28,"Al ponerlo sobre el reloj sobresale por encima del marco y es más fácil dañarlo. No lo volvería a poner pq no le veo la necesidad. En cuanto al producto en sí está bien, buena calidad y fácil de poner.",wireless,neutral,0.6639670133590698
2026-08-13,Cumple con lo ofrecido,wireless,positive,0.7881505489349365
2026-07-05,Encaja perfectamente en el teléfono y ha llegado en perfecto estado,wireless,positive,0.9596949219703674
2026-07-31,"Múltiples ruidos, no lo recomiendo para nada.",wireless,negative,0.9828445911407472
2026-09-01,Muy buenas pipetas. Aunque los primeros días de echárselo se pone oscuro y feo y parece suciedad.,pc,positive,0.7592519521713257
2026-07-24,Cuestión de 48h se había roto,home,negative,0.8936671614646912
2026-08-02,"Un poco chino pero la diferencia de precio respecto al original merece la pena, el material ha llegado perfectamente. No se le puede pedir más.",other,positive,0.76279616355896
2026-08-18,"Esta genial para un smart tv, pero el touchpad es un poco justo de usar. Recomendable tener uno en casa",pc,positive,0.8179721832275391
2026-09-05,Está bien. Un poco simple. Hijo de 15 meses,book,neutral,0.7123313546180725
2026-06-07,Hecho de plástico de no muy alta calidad.,home,neutral,0.5301198363304138
2026-08-15,"Habia pedido 2 unidades previamente que me vinieron bien empaquetados con su caja original ultimamente pedí una unidad y luego una de reemplazo por venir mal empaquetado y ya no lo pido mas.... no vienen bien empaquetados,,,,... algo tan sensible",pc,negative,0.720278799533844
2026-07-19,No puedo valorar por qué el producto aún no me ha sido entregado. La entrega estaba prevista para el día 6 y aún no ha llegado!!!☹️,beauty,negative,0.9892592430114746
2026-09-02,"Buen producto, tal y como esperaba",sports,positive,0.899281919002533
2026-08-24,Calidad precio esta bien,pc,positive,0.5062593817710876
2026-07-01,"No es como la foto, lo pedí especificamente por que era circular pero el producto no lo es, es rectangular con el dibujo dentro.",toy,negative,0.9263469576835632
2026-07-28,"Totalmente en blanco, no es lo que se supone según título y descripción.",book,negative,0.9464401006698608
2026-07-31,"Buenisima precisión para apurar cortando las pieles más pequeñas, lastima el acabado final de las patas que se clavan en la palma de la mano, pero ha sido una buena compra",beauty,neutral,0.6199919581413269
2026-06-24,Este producto no lo puedo valorar porque no me ha llegado nunca el pedido,sports,negative,0.9936392903327942
2026-06-20,"Buenas tardes. No entiendo como pueden vender un producto incompleto. Lo siento pero quiero devolver el producto. Ayer con motivo de la festividad de Reyes quise regalar la linterna, y quede muy mal. Por cierto he comprado varias linternas por Amazon, y todas han venido correctamente con su batería y cargador. Ruego me manden las etiquetas para devolver el producto. Reciban un atento saludo. José Manuel Campo",personal_care_appliances,negative,0.9517014622688292
2026-07-07,"Pone que trae 118 plantillas...y ni mucho menos. Solo habrá 12 o así. Era un regalo y cuando lo abrió, chasco por pocas plantillas. Disgustada",beauty,negative,0.911146640777588
2026-06-04,Funciona perfectamente. Coge señal en pocos segundos y la bateria dura bastante. Recomendable.,sports,positive,0.9938297867774964
2026-08-31,"No se me conecta a mi red que esta oculta, pero para probar si funcionaba lo conecte a otra y si que iba. ¿Alguien me puede decir porque no se me conecta a mi red? En otros pcs si se pueden conectar por lo que no es fallo del router",wireless,negative,0.7534018754959106
2026-09-16,"No va a hacer que los saltos dobles te salgan solos, pero es de buena calidad aunque la he probado poco.",sports,neutral,0.5560963749885559
2026-06-20,"TARDÓ MUCHISIMO, PERO SON MUY BONITOS",home,positive,0.8545763492584229
2026-07-30,Me ha gustado todo de momento no encuentro pegas y mi hijo que es quien la usa dice que es muy fácil de usar y que está encantado en cuanto a la durabilidad eso tendremos que esperar para verlo,office_product,positive,0.988088309764862
2026-06-24,Envío rápido cumple su función fácil instalar la lampara no parece de muy buena calidad.,pet_products,neutral,0.7449427247047424
2026-07-20,"Las burbujas se disuelven en un par de dias. Es muy fácil de colocar. Ya me ha salvado la pantalla del movil, porque se me cayó y partió este cristal solo.",wireless,neutral,0.4067721664905548
2026-07-19,"No es recomendable su compra, venía roto.",luggage,negative,0.9911975264549256
2026-07-21,Su audio es bastante bueno partiendo de que son unos auriculares con sonido estéreo lo que no me gusta mucho de estos cascos es su conector ya que solo me han durado 1 año porque el conector que tiene se acaba rompiendo si estas pensando en comprar unos cascos por cable os recomiendo que sean por usb.,wireless,neutral,0.6613864898681641
2026-09-04,Esta bien pero sería mucho mejor con cintas de tipo velcro.,camera,neutral,0.7405977249145508
2026-09-13,"Facil de poner, muy util. Como se puede leer en los comentarios, tiene un color algo amarillento. Yo lo puse en una pared blanca y disimula mas que el agujero, pero habria que pintar.",home_improvement,positive,0.5412883758544922
2026-07-06,Esta bien pero me parece un poco cara. La verdad es que descanso bien desde que la tengo.,home,neutral,0.5914450287818909
2026-09-06,"El producto me ha gustado mucho y está muy bien para estos días de calor per quisiera saber donde puedo conseguir repuesto, necesito el aspa",home,positive,0.782753050327301
2026-09-08,"La funda esta bastante bien y por ahora ha protegido bien el movil. El problema es que despues de menos de un mes de uso la anilla trasera que se supone que ayuda a sujetar el movil se ha aflojado y ya no se sujeta sola, lo que hace que ya no sirva para nada mas que psra molestar",wireless,negative,0.561522901058197
2026-08-05,Compre este producto y a pesar de su garantia de por vida solo me ha durado un año.,pc,negative,0.9787406325340272
2026-08-18,"No sirve, se enrolla y se baja. Lleva silicona pero no pega",apparel,negative,0.9883389472961426
2026-07-04,"Disfrute mucho de ella en el cine y ahora aún más en el salón de casa. Algo negativo es que me vino un disco rayado. Soy alguien muy pijotero y me molesta gastarme el dinero en producto en mal estado. No es nada preocupante y la película se ve, pero como coleccionista, me tocó un poco las narices.",other,neutral,0.6078317165374756
2026-07-06,"Es más pequeño de lo que se ve, deberían no doblar tanto el papel guia es difícil ponerlo bien y hace un poco difícil la colocación",home,neutral,0.5878238081932068
2026-06-06,"No logre conectarlo en la ps4 con mi placa creative sound blaster x7, lo intercambie con el de mi amigo y funciono.",pc,neutral,0.6074495911598206
2026-07-09,Buen resultado aunque mancha,beauty,positive,0.697110116481781
2026-07-12,"Hay tiras reflectantes en la bolsa y también en las correas de los hombros. No estoy convencido del flujo de aire hacia atrás, pero nunca funcionan de todos modos. Informaré aquí si hay algún problema.",lawn_and_garden,neutral,0.7722662091255188
2026-07-28,No vale para nada lo voy a devolver,personal_care_appliances,negative,0.996094286441803
2026-06-12,El cable no era el correcto,pc,negative,0.7410473227500916
2026-06-03,"Mala funda, material, apenas entra en el dock... Hay que hacer presión. Tiene buena intención pero fallos de diseño",wireless,negative,0.9426016807556152
2026-09-17,Se rompió en menos de 15 dias. no funcionaba,beauty,negative,0.9785111546516418
2026-06-18,Muy satisfecho con la compra. Un producto a buen precio cumple de sobra las expectativas que tenía al realizar la compra.,personal_care_appliances,positive,0.9826400876045228
2026-07-10,"Fácil de montar, muy cómoda, varias posiciones de altura y por si se quedan dormidos. Lo negativo es q la funda da mucha calor, pero yo lo e solucionado poniendo una sábana.",baby_product,positive,0.6375975608825684
2026-06-21,Está bien pero trae poca masilla y aún menos pintura.,toy,neutral,0.6497777700424194
2026-06-15,Genial! Llega en muy buen estado,office_product,positive,0.982343316078186
2026-09-05,"La crema es muy densa y perfecta para pieles atópicas. El formato hace que el bote fue un montón. El inconveniente son los gastos de envío, que encarecen mucho el producto y no sea rentable pedirlo a la parafarmacia que lo distribuye.",beauty,neutral,0.5210242867469788
2026-09-07,Recomendable si no usas mucho la impresora. Precio justo para la cantidad que trae. La entrega de adelanto 3 días,office_product,neutral,0.513515293598175
2026-06-26,La carta que aparece no se ajusta al tamaño real.,toy,negative,0.9012320041656494
2026-06-08,Nada más ponérselo se le cayó una piedra no es bueno,jewelry,negative,0.980901062488556
2026-09-08,"Opción más que interesante para guardar y proteger con seguridad ópticas y cuerpos de cámara , totalmente moldeable , un acierto total.",luggage,positive,0.9889920949935912
2026-09-02,Todo como en la descripción,toy,positive,0.8993321657180786
2026-08-26,"Me ha gustado poder leer algún relato que no había leído antes, pero otros los había leído de otros libros de Megan.",book,neutral,0.5260202884674072
2026-07-12,Se lo regalé a mi sobrina y no le gustó. Los colores claros apenas se notaban. Sólo funcionan correctamente los más oscuros. No lo recomiendo.,home,negative,0.9695930480957032
2026-07-14,"Me ha gustado mucho .. salen rapidas , sin manchar nada y una buena cantidad .. me ha encantado La variedad de palomitas de cabeza de seta no salen bien .. las otras ... las tipicas del super , perfectas .",kitchen,positive,0.9008813500404358
2026-06-14,"El vestido es bonito, pero no me gusto nada que las letras de la etiqueta sean chinas... Para eso me habria ido al chino a comprarlo no por aqui... Era para un regalo y quedas fatal",apparel,negative,0.7885230779647827
2026-08-17,"Aunque el imán es bastante potente a la hora de sujetar el teléfono, no pasa lo mismo con la pegatina, si tu coche tiene el salpicadero algo rugoso no te lo recomiendo. Porque se cae cada dos por tres.",wireless,negative,0.5865923762321472
2026-06-02,"Son como la imagen. Bienen montados, solo tienes que instalarlos. Son muy bonitos.",home,positive,0.949445366859436
2026-07-07,"La caja de las cartas no llegó en perfecto estado, tiene algunas esquinas algo dañadas. Llegó en el tiempo esperado",toy,neutral,0.7613711357116699
2026-08-08,"Se ve de lujo, la verdad que me sorprendido mucho",wireless,positive,0.9637856483459472
2026-07-08,Fenomenal mejor de lo que esperaba,toy,positive,0.986255705356598
2026-09-17,Me han decepcionado un poco. Quizá para subrayar están bien pero para escribir con ellos no sirven porque dejan un trazo demasiado claro.,office_product,neutral,0.4972729682922363
2026-07-11,"Botella grande y muy bonita .la tapa de aluminio es de rosca ,de dos piezas y se tiene que ajustar muy bien para que no gotee agua. El grifo es de plástico",home,neutral,0.5687367916107178
2026-08-01,"Lo compre para quitar los pelos de mis dos mascotas, pero no fue bastante potente",kitchen,negative,0.5301467776298523
2026-07-30,"Se ven de mala calidad, muy poco peso, solo abrir el primer cubierto, estaba completamente arañado, no creo que resistieran ni un lavado de lavavajillas.",home,negative,0.986353039741516
2026-06-14,"Muy, muy difícil de configurar y sincronizar. De hecho con el móvil me ha resultado imposible. Su departamento de atención al cliente tampoco ayuda demasiado. Al final funciona bien. Mide ok las distancias y es comodo y con buena imagen. Lastima que parte de sus funcionalidades no se puedan acabar de utilizar por lo difícil que es configurarla. En los tiempos que corren deberían diseñar productos de fácil instalación y uso.",sports,negative,0.6443238258361816
2026-09-11,"Llegó con la cremallera rota . Por lo demás es d bien material, fácil d vestir y muy gracioso. La gorra es muy útil porque al ser d tmb d licra se adapta a la cabeza sin apretar, seca rápido y protege la nuca",apparel,neutral,0.5951293110847473
2026-08-28,"Además de mala calidad no es elástico, y demasiado pequeño",sports,negative,0.9838653206825256
2026-08-23,El televisor es muy completo y tiene una buena resolución pero es demasiado grueso para los televisores que hay ahora en el mercado...el doble de uno actual...es muy voluminoso...visto de frente está bien pero es curioso que en las fotos del producto no aparece ninguna foto del grosor.,other,neutral,0.6908347010612488
2026-06-02,"La lampara ha funcionado una semana y ya no funciona , se enciende la luz azul pero el LED NO va",home,negative,0.9712008237838744
2026-09-11,"El dispositivo es increíble. Funciona a la perfección. El único inconveniente que tuvimos fue que a los 6 meses de la compra, una de las bombillas dejó de funcionar. Amazon nos facilito el cambio de dicha bombilla, ya que debía estar defectuosa porque normalmente no suele fallar tan rápido",home,positive,0.6482924818992615
2026-08-09,"Buena camilla, comida y fácil de plegar.",personal_care_appliances,positive,0.958254098892212
2026-06-17,Está muy bien porque es muy bonita de espejo pero claro desmonta muy rápido ella sola no debería ser desmontable tendría que e ser solo una pieza,wireless,neutral,0.7639058232307434
2026-08-28,Lo he usado como antiparasitario y ha sido muy efectivo....,lawn_and_garden,positive,0.8974148631095886
2026-06-28,"Baja calidad, me esperaba más pero la verdad que no recomiendo la compra ya que apenas se aprecian los cambios. Hay mucha diferencia de calidad con respecto a un filtro bueno.",wireless,negative,0.8719770312309265
2026-08-05,"El juego esta chulo , el típico shooter pero si quieres avanzar , tienes que pagar, bajado , jugado y borrado.",other,negative,0.8587300777435303
2026-07-05,"No da buena luz, la devolví",home,negative,0.9221052527427672
2026-09-09,"Da la sensación por la imagen de que vienen dos unidades en el envío, pero solo viene una unidad. Por otra parte, lo que engancha el micrófono no es muy resistente y se rompe con facilidad.",office_product,negative,0.7479177713394165
